Time,target
"""2024-03-10T20:09:00+08:00""",270631.0411762291
"""2024-03-10T20:24:00+08:00""",272684.4125604112
"""2024-03-10T20:39:00+08:00""",274598.6329384859
"""2024-03-10T20:54:00+08:00""",275515.4305838445
"""2024-03-10T21:09:00+08:00""",276349.0378149653
"""2024-03-10T21:24:00+08:00""",274361.89400217205
"""2024-03-10T21:39:00+08:00""",274773.8047161395
"""2024-03-10T21:54:00+08:00""",270789.87455818034
"""2024-03-10T22:09:00+08:00""",252069.70346202012
"""2024-03-10T22:24:00+08:00""",271032.2387251107
"""2024-03-10T22:39:00+08:00""",268836.47133598727
"""2024-03-10T22:54:00+08:00""",261865.50534904902
"""2024-03-10T23:09:00+08:00""",246750.2131375523
"""2024-03-10T23:24:00+08:00""",228533.02612380355
"""2024-03-10T23:39:00+08:00""",212500.17906659964
"""2024-03-10T23:54:00+08:00""",195371.96298550878
"""2024-03-11T00:09:00+08:00""",177950.74261511824
"""2024-03-11T00:24:00+08:00""",161166.94662888683
"""2024-03-11T00:39:00+08:00""",145071.56258437285
"""2024-03-11T00:54:00+08:00""",131041.27463607167
"""2024-03-11T01:09:00+08:00""",119106.30585597386
"""2024-03-11T01:24:00+08:00""",105960.02395405971
"""2024-03-11T01:39:00+08:00""",98321.4649947195
"""2024-03-11T01:54:00+08:00""",85991.4278766014
"""2024-03-11T02:09:00+08:00""",78529.8622416004
"""2024-03-11T02:24:00+08:00""",71278.20316335492
"""2024-03-11T02:39:00+08:00""",65417.34470274116
"""2024-03-11T02:54:00+08:00""",58099.09373181343
"""2024-03-11T03:09:00+08:00""",51053.7222841102
"""2024-03-11T03:24:00+08:00""",46844.39263411537
"""2024-03-11T03:39:00+08:00""",44100.129798106485
"""2024-03-11T03:54:00+08:00""",42802.81388682554
"""2024-03-11T04:09:00+08:00""",40873.89965195561
"""2024-03-11T04:24:00+08:00""",41065.56912312469
"""2024-03-11T04:39:00+08:00""",40713.24924875549
"""2024-03-11T04:54:00+08:00""",39764.45854947038
"""2024-03-11T05:09:00+08:00""",40827.004379611564
"""2024-03-11T05:24:00+08:00""",43630.307605130896
"""2024-03-11T05:39:00+08:00""",50076.337566291615
"""2024-03-11T05:54:00+08:00""",58588.29371746679
"""2024-03-11T06:09:00+08:00""",68514.52651899948
"""2024-03-11T06:24:00+08:00""",83366.51786178298
"""2024-03-11T06:39:00+08:00""",100196.58739608011
"""2024-03-11T06:54:00+08:00""",115417.03057819794
"""2024-03-11T07:09:00+08:00""",127938.60696141455
"""2024-03-11T07:24:00+08:00""",132430.34986217268
"""2024-03-11T07:39:00+08:00""",134241.470394227
"""2024-03-11T07:54:00+08:00""",131742.71565612193
"""2024-03-11T08:09:00+08:00""",128262.87131038847
"""2024-03-11T08:24:00+08:00""",127443.79998411918
"""2024-03-11T08:39:00+08:00""",125769.45673541563
"""2024-03-11T08:54:00+08:00""",125604.20793907545
"""2024-03-11T09:09:00+08:00""",125868.02609995847
"""2024-03-11T09:24:00+08:00""",126539.13621476734
"""2024-03-11T09:39:00+08:00""",127333.89845418658
"""2024-03-11T09:54:00+08:00""",127767.18213668912
"""2024-03-11T10:09:00+08:00""",131262.18362032418
"""2024-03-11T10:24:00+08:00""",134649.17550363377
"""2024-03-11T10:39:00+08:00""",137933.91413594433
"""2024-03-11T10:54:00+08:00""",141313.12669588666
"""2024-03-11T11:09:00+08:00""",147869.6111729929
"""2024-03-11T11:24:00+08:00""",154514.9552492878
"""2024-03-11T11:39:00+08:00""",158365.37741531327
"""2024-03-11T11:54:00+08:00""",163276.72667127015
"""2024-03-11T12:09:00+08:00""",174269.6612773174
"""2024-03-11T12:24:00+08:00""",184319.94531252948
"""2024-03-11T12:39:00+08:00""",201836.4536556537
"""2024-03-11T12:54:00+08:00""",209811.82771063264
"""2024-03-11T13:09:00+08:00""",208420.24959843137
"""2024-03-11T13:24:00+08:00""",201330.23864135143
"""2024-03-11T13:39:00+08:00""",190766.39403425492
"""2024-03-11T13:54:00+08:00""",178489.51971652012
"""2024-03-11T14:09:00+08:00""",169869.16472787157
"""2024-03-11T14:24:00+08:00""",162980.65555413303
"""2024-03-11T14:39:00+08:00""",158498.21076865835
"""2024-03-11T14:54:00+08:00""",157692.87695585017
"""2024-03-11T15:09:00+08:00""",156580.07707088167
"""2024-03-11T15:24:00+08:00""",158843.36947247092
"""2024-03-11T15:39:00+08:00""",160685.38086302814
"""2024-03-11T15:54:00+08:00""",163172.80023316707
"""2024-03-11T16:09:00+08:00""",165334.97600195275
"""2024-03-11T16:24:00+08:00""",167348.30261819944
"""2024-03-11T16:39:00+08:00""",173123.76063415082
"""2024-03-11T16:54:00+08:00""",176945.69676010823
"""2024-03-11T17:09:00+08:00""",183712.20087433475
"""2024-03-11T17:24:00+08:00""",188712.82822428184
"""2024-03-11T17:39:00+08:00""",196429.5571089637
"""2024-03-11T17:54:00+08:00""",204611.22958718098
"""2024-03-11T18:09:00+08:00""",213934.52818195958
"""2024-03-11T18:24:00+08:00""",213717.26473302944
"""2024-03-11T18:39:00+08:00""",219111.64648761385
"""2024-03-11T18:54:00+08:00""",223479.56553868708
"""2024-03-11T19:09:00+08:00""",230824.97279907917
"""2024-03-11T19:24:00+08:00""",235378.04380313473
"""2024-03-11T19:39:00+08:00""",242362.2602559361
"""2024-03-11T19:54:00+08:00""",247423.19003910135
"""2024-03-11T20:09:00+08:00""",253989.76761447274
"""2024-03-11T20:24:00+08:00""",259061.71043281953
"""2024-03-11T20:39:00+08:00""",263788.5271999896
"""2024-03-11T20:54:00+08:00""",269640.62495365273
"""2024-03-11T21:09:00+08:00""",272747.9903157358
"""2024-03-11T21:24:00+08:00""",273829.1519434176
"""2024-03-11T21:39:00+08:00""",276228.3509263418
"""2024-03-11T21:54:00+08:00""",274999.1818602288
"""2024-03-11T22:09:00+08:00""",271402.54776021175
"""2024-03-11T22:24:00+08:00""",264880.92090961454
"""2024-03-11T22:39:00+08:00""",256251.78204914895
"""2024-03-11T22:54:00+08:00""",245759.30411994428
"""2024-03-11T23:09:00+08:00""",233043.45345620476
"""2024-03-11T23:24:00+08:00""",218864.98903902213
"""2024-03-11T23:39:00+08:00""",202101.03515024888
"""2024-03-11T23:54:00+08:00""",185621.89373734742
"""2024-03-12T00:09:00+08:00""",168724.0303473993
"""2024-03-12T00:24:00+08:00""",152509.71094269413
"""2024-03-12T00:39:00+08:00""",134250.37643634694
"""2024-03-12T00:54:00+08:00""",115832.21479317997
"""2024-03-12T01:09:00+08:00""",100681.10921175433
"""2024-03-12T01:24:00+08:00""",86471.5865842076
"""2024-03-12T01:39:00+08:00""",75755.66606153036
"""2024-03-12T01:54:00+08:00""",67604.45560575002
"""2024-03-12T02:09:00+08:00""",62251.307878728214
"""2024-03-12T02:24:00+08:00""",57742.058348546314
"""2024-03-12T02:39:00+08:00""",53916.53006033296
"""2024-03-12T02:54:00+08:00""",48622.93030845819
"""2024-03-12T03:09:00+08:00""",45457.254954104006
"""2024-03-12T03:24:00+08:00""",42672.33945535494
"""2024-03-12T03:39:00+08:00""",40751.681596691174
"""2024-03-12T03:54:00+08:00""",39790.025467845604
"""2024-03-12T04:09:00+08:00""",37391.26777968257
"""2024-03-12T04:24:00+08:00""",36088.54070229195
"""2024-03-12T04:39:00+08:00""",35865.84075717572
"""2024-03-12T04:54:00+08:00""",37315.6755035035
"""2024-03-12T05:09:00+08:00""",39634.80305929698
"""2024-03-12T05:24:00+08:00""",43624.045154475025
"""2024-03-12T05:39:00+08:00""",50017.28317460192
"""2024-03-12T05:54:00+08:00""",58371.478751171264
"""2024-03-12T06:09:00+08:00""",68681.4075371844
"""2024-03-12T06:24:00+08:00""",84273.26805583648
"""2024-03-12T06:39:00+08:00""",100490.25626913611
"""2024-03-12T06:54:00+08:00""",117081.90993660093
"""2024-03-12T07:09:00+08:00""",129017.16639573545
"""2024-03-12T07:24:00+08:00""",136679.8381109013
"""2024-03-12T07:39:00+08:00""",139042.4575048293
"""2024-03-12T07:54:00+08:00""",135233.4335316373
"""2024-03-12T08:09:00+08:00""",132098.4358699718
"""2024-03-12T08:24:00+08:00""",127716.75267406482
"""2024-03-12T08:39:00+08:00""",126302.64792201876
"""2024-03-12T08:54:00+08:00""",123873.5629585754
"""2024-03-12T09:09:00+08:00""",124003.62583805362
"""2024-03-12T09:24:00+08:00""",123506.29020868953
"""2024-03-12T09:39:00+08:00""",123608.39444460174
"""2024-03-12T09:54:00+08:00""",125571.33180904175
"""2024-03-12T10:09:00+08:00""",128961.48604203798
"""2024-03-12T10:24:00+08:00""",134749.02110572264
"""2024-03-12T10:39:00+08:00""",136768.69740002102
"""2024-03-12T10:54:00+08:00""",138709.88219468863
"""2024-03-12T11:09:00+08:00""",144746.63378420353
"""2024-03-12T11:24:00+08:00""",151522.22819008137
"""2024-03-12T11:39:00+08:00""",156214.62345773473
"""2024-03-12T11:54:00+08:00""",162616.85020244282
"""2024-03-12T12:09:00+08:00""",172229.78301286194
"""2024-03-12T12:24:00+08:00""",185662.85638458087
"""2024-03-12T12:39:00+08:00""",202906.6918837645
"""2024-03-12T12:54:00+08:00""",209424.23516876323
"""2024-03-12T13:09:00+08:00""",209555.56984877813
"""2024-03-12T13:24:00+08:00""",200515.32425336368
"""2024-03-12T13:33:00+08:00""",191238.51262343698
